,Label,Text
1027,OWNX,"during exploration women selected a local searching strategy in which the metric distance between what is already known and what is unknown was reduced  whereas men adopted a global strategy based on an approximately uniform distribution of choices
"
1028,OWNX,"women's exploratory behavior gives rise to a notion of a secure base warranting a sense of safety while men's behavior does not appear to be influenced by risk
"
1029,OWNX,"this sex-related difference was interpreted as a difference in beliefs concerning the likelihood of uncertain events influencing risk evaluation
"
1030,MISC,"males and females seem to differ in spatial abilities and styles  CITATION
"
1031,MISC,"generally  studies involving navigational problems showed that female cognitive style relies more on detailed information  while male style relies more on global information  CITATION
"
1032,MISC,"evolutionary mechanisms could potentially account for sex differences in spatial behavior
"
1033,MISC,"for example  these behavioral differences may be due to mating patterns that induced a selection of large-range navigation in males  CITATION
"
1034,MISC,"mating patterns or mating strategies are linked to the dynamics of reproduction and sexual selection  CITATION   and sexual selection is restricted to characteristics that influence mate choice and competition for mates
"
1035,MISC,"typically  males have to compete through extensive ranging for access to mates while females have to choose mating partners according to reproductive success  CITATION
"
1036,MISC,"another proposition  but exclusively directed at humans  suggested that the division of labor game hunting and plant gathering would have put greater selection pressure on females' spatial memory because females sustained gathering duties  CITATION
"
1037,MISC,"however  as argued by ecuyer-dab and robert  CITATION    the selection of male characteristics depends on females' choice for mates
"
1038,MISC,"in females  however  spatial cognition would have been primarily shaped by the natural selection of a strong concern for survival both of self and of offspring
"
1039,MISC,"this concern would have compelled them to favor low-risk strategies  like concentrating on proximal spatial cues  when coping with space-related problems
"
1040,MISC,"such focusing would have enabled secure navigation based on detailed landmark encoding  as well as  in certain species  regular feeding based on remembering the exact locations of potential resources  p  NUMBER 
"
1041,MISC,"thus  the hypothesis of labor division would be a by-product of sexual selection and not the cause of sex differences in spatial behavior
"
1042,MISC,"taken together  the literature seems to indicate that the key to understanding the evolution of behavioral sex differences relies on the relative costs and benefits of producing offspring  CITATION
"
1043,MISC,"in that context spatial skills play a crucial role since they increase reproductive success and the accessibility to food resource but  at the same time  multiply the risks of getting lost  being killed or consumed by other animals predation
"
1044,MISC,"hence  the survival of mobile species depends on their ability to balance costs and benefits induced by locomotion and this balancing should differ according to sex
"
1045,CONT,"experimental investigations of sex differences in spatial abilities yield apparently disparate results  CITATION
"
1046,MISC,"this might be partly due to the complexity of contemporary experimental designs  but also to a lack of investigations concerning decision-making processes involved in the selection of strategies
"
1047,AIMX,"the current study investigates sex differences in basic behaviors like exploration  detection and discrimination involving the selection of strategies when coping with uncertainty
"
1048,AIMX,"following the above quotation from ecuyer-dab and robert's  the hypothesis is that women  compared to men  should favor low-risk strategies when coping with space-related problems
"
1049,OWNX,"to test this  i used a simple spontaneous two-dimensional exploratory task
"
1050,MISC,"this choice relies on the fact that exploration is a natural behavior and that it is fundamental in acquiring spatial knowledge
"
1051,MISC,"it seems to be based on driving factors such as curiosity  comfort or mastery over one's environment
"
1052,MISC,"moreover  it is commonly defined as serving to reduce uncertainty and thus allow coping with fear  CITATION
"
1053,MISC,"exploration is mainly characterized by a succession of progressions and stops  CITATION   and the selection of exploration could rely on its capacity to act as a regulator of uncertainty
"
1054,MISC,"indeed  progressions are based on decisions taken during stops  and stops correspond to choice points allowing decisions
"
1055,BASE,"voss  CITATION  refers to the exploration process as the generation and testing of hypotheses concerning the object's meaning and potential use
"
1056,OWNX,"in order to assess risk-taking  a classical visual discrimination task based on the stimuli observed during the exploration task was used
"
1057,OWNX,"the results were analyzed with signal detection theory
"
1058,AIMX,"this study was designed to assess sex-related differences in the selection of an appropriate strategy when facing novelty
"
1059,OWNX,"a simple visuo-spatial task was used to investigate exploratory behavior as a specific response to novelty
"
1060,OWNX,"the exploration task was followed by a visual discrimination task  and the responses were analyzed using signal detection theory
"
1061,OWNX,"during exploration women selected a local searching strategy in which the metric distance between what is already known and what is unknown was reduced  whereas men adopted a global strategy based on an approximately uniform distribution of choices
"
1062,OWNX,"women's exploratory behavior gives rise to a notion of a secure base warranting a sense of safety while men's behavior does not appear to be influenced by risk
"
1063,OWNX,"this sex-related difference was interpreted as a difference in beliefs concerning the likelihood of uncertain events influencing risk evaluation
"
1064,MISC,"males and females seem to differ in spatial abilities and styles  CITATION
"
1065,MISC,"generally  studies involving navigational problems showed that female cognitive style relies more on detailed information  while male style relies more on global information  CITATION
"
1066,MISC,"evolutionary mechanisms could potentially account for sex differences in spatial behavior
"
1067,MISC,"for example  these behavioral differences may be due to mating patterns that induced a selection of large-range navigation in males  CITATION
"
1068,MISC,"mating patterns or mating strategies are linked to the dynamics of reproduction and sexual selection  CITATION   and sexual selection is restricted to characteristics that influence mate choice and competition for mates
"
